SK_ID_CURR,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,AGE,EMPLOYED_YEARS,NAME_EDUCATION_TYPE,CNT_FAM_MEMBERS,EXT_SOURCE_2,CREDIT_MEAN,DEBT_MEAN,DEBT_RATIO,OVERDUE_RATIO,ACTIVE_RATIO,CREDIT_COUNT,MAX_OVERDUE_LOG,HISTORY_YEARS,DPD_MEAN,DPD_MAX,MINOR_RATIO,MAJOR_FLAG,PAY_RATIO_MEAN,INSTALL_COUNT,Class
122632,0,1,0,11.70767777,13.1780516,10.02251426,13.06579514,59.89041096,0,1,1,0.669420465,11.57000782,0,0,0,0.2,5,0,6.82739726,0,0,0,0,2,33,0
453855,1,1,0,12.10071769,11.99535779,8.89068592,11.99535779,51.54246575,6.035616438,2,1,0.454539336,12.38220425,10.17632752,0.106249318,0,0.2,5,0,6.2,0,0,0,0,3,34,0
116839,0,0,1,12.4191699,13.14695355,10.52992051,13.04656382,32.37808219,1.556164384,1,2,0.485119922,12.53166114,11.48448906,0.367458837,0,0.538461538,13,0,7.208219178,0.336472237,2.197224577,0.08,0,1,25,0
101950,0,1,0,11.63071739,13.22231006,9.902311862,13.07527387,58.02465753,0,1,2,0.461101679,12.25047903,11.90930584,0.513028578,0,0.6,5,0,2.249315068,0,0,0,0,2,12,1
358941,0,1,0,12.43718833,11.91342493,9.643582761,11.81303746,45.17534247,9.904109589,1,1,0.548341769,12.66578801,11.8235838,0.254289796,0,0.5,16,0,7.936986301,0.046520016,0.693147181,0.047619048,0,2,21,0
399535,0,0,1,11.87757552,13.64294248,10.05494174,13.64294248,38.96438356,0.361643836,3,3,0.41908247,10.97728515,0,0,0,0.2,5,0,7.484931507,0.054808236,2.079441542,0.014084507,0,3,142,0
202389,0,1,0,12.02275659,13.19360159,9.873749734,13.04656382,50.17260274,12.59178082,0,1,0.294596152,13.20953966,12.4814833,0.265747873,0,0.444444444,9,0,4.002739726,0.155870371,1.791759469,0.048192771,0,2,83,1
307862,0,1,0,11.63071739,12.4191699,9.621456152,12.4191699,53.88493151,0.739726027,1,1,0.434842839,11.58933736,10.81226765,0.377392422,0,0.3,20,0,6.882191781,0.027398974,0.693147181,0.027777778,0,2,36,1
146720,0,1,0,11.77913617,12.2369946,8.975566955,11.81303746,37.84931507,4.498630137,1,2,0.107994209,12.82628943,12.95383062,0.696397623,0,0.714285714,7,0,2.838356164,0.482426149,3.295836866,0.06,0,1,50,1
291493,1,1,2,12.50618094,13.49868937,10.70761692,13.42246945,44.97260274,0.6,1,4,0.207849255,12.78044669,12.08311917,0.100037899,0,0.526315789,19,0,6.942465753,0.163151641,1.945910149,0.037974684,0,2,79,0
108515,0,1,0,13.01700508,12.91164482,9.633612654,12.91164482,44.21643836,10.86849315,3,2,0.702714212,13.50613777,12.78059595,0.215617887,0,0.375,8,0,7.320547945,0.106767975,1.945910149,0.028169014,0,2,71,0
420021,1,0,0,12.32386013,12.32007298,10.0969757,12.17303796,27.74520548,5.054794521,3,2,0.308914164,13.12674756,12.7379557,0.192005584,0,0.166666667,6,0,3.646575342,0,0,0,0,2,41,0
182804,0,1,0,11.96718709,12.96015969,10.42583158,12.76854435,43.70136986,0.504109589,1,2,0.42801449,12.03952629,11.32390811,0.273304993,0,0.285714286,7,0,5.561643836,0.111225635,1.098612289,0.058823529,0,1,17,1
145672,0,1,1,12.10071769,12.37827232,9.989206428,12.12541016,25.47671233,1.208219178,1,3,0.463531496,10.97679913,10.46696729,0.488416667,0,0.5,6,0,0.553424658,0.054067221,1.386294361,0.018518519,0,3,54,1
298965,0,1,0,11.81303746,12.72932375,9.733647773,12.72932375,45.43287671,14.85479452,1,2,0.41743303,12.73159317,10.66680425,0.172174593,0,0.6,5,0,5.956164384,0,0,0,0,2,21,0
213903,1,1,1,12.96571191,13.84970423,10.96667126,13.74455254,33.90684932,5.030136986,3,3,0.598043504,13.38410628,12.08373268,0.363630476,0,0.444444444,9,0,6.920547945,0,0,0,0,2,22,0
212395,0,1,1,12.32386013,14.09880879,11.16658974,14.09880879,28.12876712,7.216438356,3,3,0.716643142,13.54365172,13.21266296,0.175547286,0,0.25,8,0,6.063013699,0.244196961,3.044522438,0.042553191,0,2,94,0
159319,0,1,0,11.50288523,12.77783437,9.50951861,12.58622336,64.14246575,0,0,2,0.656941369,10.52980265,9.247703592,0.135682353,0,0.2,5,0,3.742465753,0,0,0,0,2,13,0
204901,1,1,2,12.4191699,13.1780516,10.14882303,13.06579514,33.43013699,2.178082192,2,4,0.69427772,13.1715825,12.8318279,0.551514094,0,0.666666667,6,0,2.775342466,0.049596941,1.386294361,0.016949153,0,3,59,1
275127,0,1,0,11.11989769,12.2369946,9.226410552,11.81303746,54.34794521,3.095890411,1,2,0.626742967,10.92392128,9.490796972,0.154952469,0,0.217391304,23,0,2.526027397,0.287682072,1.609437912,0.128205128,0,2,39,1
265282,0,0,0,12.50618094,13.7282857,10.19610119,13.54763242,40.35616438,0.904109589,3,2,0.573385902,13.17177954,13.22177513,0.218069506,0,0.666666667,6,0,6.698630137,0.428454626,2.564949357,0.093023256,0,1,43,0
278500,0,1,0,12.32386013,12.8735045,9.965381956,12.66033109,39.64109589,3.498630137,3,2,0.590329424,12.85485672,11.74341181,0.172420719,0,0.315789474,19,0,5.794520548,0,0,0,0,2,31,1
381506,1,1,0,12.79386209,14.06887366,10.63810052,13.93329448,48.23835616,16.67945205,1,1,0.63166619,12.48499803,11.42652844,0.1290359,0,0.25,32,0,7.712328767,0.067139303,1.386294361,0.027777778,0,3,72,0
129064,0,1,0,11.99535779,13.08149034,10.17231168,12.80628457,46.23013699,6.04109589,1,2,0.750700608,11.22465495,9.828516131,0.13744,0,0.2,5,0,4.276712329,3.258096538,5.908082938,0.235294118,1,1,17,0
421892,1,0,1,12.17303796,12.36553917,10.19088208,12.2185001,35.20273973,14.52328767,3,3,0.675436444,13.2553161,11.98911057,0.173604417,0,0.555555556,9,0,7.728767123,1.485823956,3.36729583,0.465116279,0,1,43,1
262322,0,1,2,12.4191699,14.11561589,10.70590385,14.11561589,38.90136986,1.775342466,1,4,0.748932576,13.6150907,12.3394072,0.176140006,0,0.285714286,7,0,6.205479452,0.238411023,1.791759469,0.076923077,0,2,26,1
379569,1,1,0,11.11989769,13.42246945,10.11861909,13.42246945,43.33972603,4.509589041,1,2,0.006493115,12.61571011,12.18307472,0.313920077,0,0.714285714,7,0,3.104109589,0,0,0,0,2,38,1
112812,0,1,1,12.02275659,12.92093484,9.904112357,12.72932375,36.18630137,4.282191781,1,3,0.325958629,12.30950295,11.99258359,0.653394676,0,0.666666667,6,0,2.345205479,0,0,0,0,2,25,1
312453,1,1,0,11.40757606,13.69767365,10.29239975,13.42246945,58.16986301,0,1,1,0.322948633,11.47248991,9.790696723,0.146972445,0,0.166666667,6,0,3.136986301,1.293203938,2.708050201,0.266666667,0,1,45,0
314751,0,0,0,11.54733655,12.29232832,9.753971947,12.10071769,55.15616438,0,1,1,0.51357285,12.01465296,11.44938048,0.446652616,0,0.421052632,19,0,3.884931507,0.265703166,1.609437912,0.086956522,0,1,23,1
156872,0,0,0,12.10071769,12.38777318,10.07409493,12.32386013,67.98630137,5.849315068,1,1,0.587587221,11.76614668,11.36243354,0.555213272,0,0.4,5,0,6.64109589,0.0588405,1.791759469,0.024242424,0,1,165,0
453027,1,1,0,12.32386013,13.67452402,10.33844674,13.67452402,40.6109589,1.019178082,1,2,0.396024233,12.17735488,11.3780639,0.113160693,0,0.125,8,0,4.701369863,0.977984301,3.218875825,0.227272727,0,1,44,0
405417,0,1,2,12.96571191,13.24644829,10.00172526,13.06579514,37.76712329,5.134246575,3,4,0.258221197,13.87648542,12.44098213,0.141292969,0,0.3,10,0,7.482191781,0,0,0,0,2,13,0
264641,0,1,0,11.15268704,11.99535779,9.606125446,11.99535779,27.82191781,6.953424658,1,1,0.285897872,10.82685161,0,0,0,0,5,0,6.805479452,3.530655449,6.993015123,0.292682927,1,1,41,1
340971,0,0,0,11.63071739,12.2185001,9.222861653,12.2185001,45.72328767,5.145205479,1,2,0.620949599,11.0011911,9.501387232,0.11238633,0,0.181818182,11,0,6.967123288,0,0,0,0,2,17,0
280192,0,1,2,11.11989769,13.33741992,9.90994168,13.15676674,33.14794521,6.849315068,1,4,0.180926903,11.97931722,11.22568806,0.429078622,0,0.571428571,7,0,7.161643836,0.255933374,1.609437912,0.125,0,3,24,1
288732,1,0,1,11.81303746,13.71875899,10.56082619,13.50558424,36.62739726,2.052054795,1,3,0.528829613,12.1245904,9.795387176,0.17619283,0,0.5,6,0,6.871232877,0,0,0,0,2,12,1
444222,0,0,0,11.40757606,11.04804469,8.055475142,10.71443999,48.07671233,0.44109589,1,2,0.688463959,11.89035797,11.24622506,0.455267205,0,0.666666667,6,0,7.838356164,0.217064505,2.302585093,0.075757576,0,1,66,0
292097,0,0,0,13.01700508,14.44972322,11.48897083,14.40329778,65.24109589,6.164383562,3,2,0.743703733,14.55709117,13.24707201,0.157335602,0,0.166666667,6,0,6.350684932,0.230016431,1.609437912,0.155172414,0,1,58,0
145361,1,1,0,12.66033109,12.10071769,9.105090961,12.10071769,31.4,0.435616438,3,1,0.733162438,12.33708516,10.81930817,0.111056667,0,0.222222222,9,0,3.010958904,0.526093096,1.791759469,0.153846154,0,3,13,0
100858,1,1,2,12.50618094,14.19914783,10.97394896,14.11561589,40.84109589,0.260273973,1,4,0.545242101,12.61969173,11.30608424,0.104449422,0,0.125,8,0,7.293150685,0,0,0,0,2,21,0
160536,0,0,0,11.40757606,13.60312271,10.07636886,13.42246945,64.93972603,0,1,1,0.578187686,11.55229701,9.73364663,0.094146,0,0.75,8,0,6.723287671,0.555946059,2.995732274,0.051282051,0,1,39,0
447255,1,1,1,12.58622336,13.9180509,10.38982579,13.78247174,34.50684932,5.38630137,3,3,0.549386802,12.78570376,10.82928766,0.102599339,0,0.227272727,22,0,7.791780822,0,0,0,0,3,41,1
365517,0,1,0,11.96718709,13.62292531,10.28720114,13.44227205,34.64109589,7.701369863,1,2,0.022347315,11.45754777,10.12615909,0.18956758,0,0.285714286,7,0,4.057534247,0,0,0,0,2,31,1
337180,0,1,0,11.39752584,12.38777318,10.06456419,12.32386013,68.03561644,9.383561644,1,1,0.395862099,10.9498349,0,0,0,0.142857143,7,0,6.906849315,0,0,0,0,3,20,0
272292,0,1,0,12.4191699,12.90268257,9.994356065,12.75564098,62.07123288,0,1,1,0.4608137,12.34447279,11.52945155,0.455462865,0,0.583333333,12,0,4.61369863,0.3471962,3.044522438,0.103773585,0,3,212,1
454523,0,1,0,11.93819974,12.08899936,9.455714972,11.90834697,52.57808219,3.282191781,1,2,0.655718117,12.04155466,11.33208338,0.350329954,0,0.444444444,9,0,6.832876712,0.624154309,3.091042453,0.111111111,0,1,45,0
100771,0,1,1,12.57071923,14.49408862,11.13668901,14.40329778,46.81369863,14.16712329,3,3,0.419167652,12.34744136,10.72574229,0.203115145,0,0.222222222,9,0,7.780821918,1.437386022,3.737669618,0.177419355,1,1,62,0
364795,0,1,0,12.04942468,14.23191627,10.64144078,14.23191627,55.66575342,2.208219178,1,2,0.268237487,12.61746184,11.83487626,0.363493118,0,0.444444444,9,0,6.153424658,1.084013489,3.258096538,0.217391304,0,1,46,1
103163,1,0,2,12.04942468,13.42246945,10.38816425,13.42246945,36.14520548,0.443835616,1,4,0.328973392,12.02885178,9.856976489,0.176951641,0,0.4,5,0,3.665753425,0.416638409,2.079441542,0.202247191,0,1,89,1
349090,0,1,0,12.10071769,12.50451289,9.539104405,12.32386013,55.28767123,7.260273973,1,2,0.539124843,13.07892567,13.01700508,0.2,0,0.2,5,0,7.887671233,0.265703166,1.386294361,0.173913043,0,1,23,1
432012,1,1,1,12.32386013,13.89080447,10.55404034,13.71015115,38.11232877,2.323287671,1,3,0.00489622,11.9497988,11.48826898,0.108467885,0,0.333333333,9,0,1.465753425,0.826678573,2.397895273,0.285714286,0,3,28,1
245775,1,1,0,12.4191699,13.89452042,10.3663092,13.75894126,57.76712329,0,1,2,0.715122014,11.93740968,10.6239612,0.160901443,0,0.714285714,14,0,5.926027397,0.400427314,3.044522438,0.08040201,0,1,199,0
231174,0,1,0,11.30221678,13.37997946,9.834753576,13.19932627,60.2,0,1,2,0.107363872,11.97711833,11.49736944,0.395527285,0,0.583333333,12,0,6.791780822,0.039845909,1.386294361,0.024390244,0,1,123,0
411465,1,1,1,11.96718709,13.14695355,10.40055902,13.04656382,24.0109589,5.994520548,1,2,0.688079234,11.8015451,11.61161824,0.552862481,0,0.6,5,0,3.410958904,0.64313676,2.995732274,0.048780488,0,1,41,0
209400,0,0,0,11.63071739,12.61664801,9.503830545,12.28303832,61.27945205,0,1,2,0.168691908,11.23431262,10.94343382,0.495951154,0,0.428571429,7,0,6.378082192,0.493876065,3.044522438,0.067226891,0,1,119,1
125006,0,1,1,11.81303746,13.93329448,10.40506555,13.93329448,34.16712329,2.18630137,1,3,0.401245414,11.58522559,10.62018975,0.234268597,0,0.285714286,21,0,7.460273973,0,0,0,0,2,18,1
381738,0,0,0,12.2185001,13.65885792,10.49753237,13.65885792,50.89315068,7.323287671,1,1,0.673222579,13.55923425,12.00979465,0.253635417,0,0.2,5,0,7.917808219,0.045120435,1.386294361,0.015384615,0,1,65,0
371409,0,1,1,11.96718709,12.98547321,9.968338525,12.79386209,42.97534247,6.22739726,1,2,0.772809248,12.62901097,11.03843579,0.221643616,0,0.6,10,0,5.249315068,0.223143551,1.945910149,0.041666667,0,3,24,0
371779,1,0,2,11.81303746,11.11989769,8.957188542,11.11989769,32.68493151,0.356164384,3,4,0.542996433,12.77088592,11.63451812,0.1003808,0,0.142857143,7,0,5.120547945,0.098440073,1.386294361,0.034482759,0,1,29,0
406521,1,1,0,13.42246945,13.80546123,10.27315276,13.80546123,58.80273973,2.117808219,3,2,0.634566517,14.30846174,13.40564277,0.384611113,0,0.6,10,0,7.865753425,0,0,0,0,2,17,0
226474,1,1,1,11.30221678,13.63564319,10.41212579,13.42246945,48.72054795,9.243835616,1,3,0.592242472,12.05910981,11.68687125,0.250989692,0,0.333333333,6,0,7.671232877,2.76000994,5.384495063,0.2,1,1,20,0
107484,0,1,1,11.63071739,13.2922091,10.48591265,13.01700508,41.94520548,14.89863014,1,3,0.657596531,11.01425731,0,0,0,0.2,5,0,5.605479452,0.533517035,2.63905733,0.131147541,0,3,61,0
277289,1,1,0,12.79386209,12.85852543,9.589324603,12.50618094,42.17260274,4.290410959,3,2,0.434627889,14.60248659,13.95825263,0.314085185,0,0.4,10,0,8.002739726,0.393904286,1.609437912,0.206896552,0,1,29,1
409534,0,0,0,12.10071769,13.27936884,10.30452621,13.27936884,41.90136986,5.153424658,1,2,0.572481656,12.50253017,11.78810196,0.145001292,0,0.4,10,0,7.331506849,0,0,0,0,2,23,1
115862,0,0,0,11.99535779,13.01700508,10.10289154,13.01700508,58.69315068,0,3,2,0.442202964,12.87382573,12.35708197,0.532920281,0,0.833333333,6,0,3.367123288,0.401126707,2.63905733,0.155844156,0,1,77,0
292817,1,1,1,12.4191699,13.85719074,10.53412083,13.71015115,35.24383562,4.468493151,1,3,0.382947633,13.03950586,12.88954694,0.200530752,0,0.4,5,0,6.901369863,0.806475866,2.833213344,0.08,0,1,25,0
167728,1,1,0,11.96718709,12.69437348,9.727227587,12.4191699,37.36438356,10.90136986,3,2,0.458885469,13.88423317,13.19635102,0.098840717,0.1,0.4,10,3.044522438,7.476712329,0.269663567,2.564949357,0.071428571,0,1,84,0
122031,0,0,0,11.40757606,13.25128592,9.931175674,13.01700508,57.74520548,0,1,1,0.6574882,12.27213188,12.1658221,0.578783306,0,1,6,0,1.539726027,0.056089467,1.098612289,0.038461538,0,1,52,1
258021,0,0,0,12.32386013,14.04662307,10.63680451,14.04662307,39.08767123,1.890410959,1,1,0.610025229,12.78591177,12.52470454,0.158833578,0,0.272727273,11,0,6.334246575,0.060624622,1.098612289,0.03125,0,1,32,1
261878,1,1,2,11.58989577,12.3536906,9.816512539,12.17303796,35.75068493,1.298630137,3,4,0.588842544,10.83037808,8.849521138,0.136513955,0,0.25,12,0,6.736986301,0.405465108,1.609437912,0.214285714,0,1,14,0
203798,0,1,0,12.32386013,12.32386013,9.328212293,12.32386013,60.29589041,10.25479452,1,2,0.606189718,11.55180218,11.17789114,0.340465117,0,0.4,10,0,6.890410959,0.224822813,1.791759469,0.100840336,0,1,119,1
269984,1,1,0,12.10071769,13.42246945,10.8867077,13.42246945,56.37808219,0,3,2,0.766094704,13.4796043,12.20821891,0.20322005,0,0.3,10,0,7.169863014,0.074107972,1.098612289,0.051282051,0,3,39,1
120841,0,0,0,12.10071769,13.82061849,10.28842677,13.48700788,24.84931507,0.750684932,1,2,0.262258369,12.00685759,11.51704762,0.258212609,0,0.625,8,0,2.150684932,0.071458964,1.098612289,0.055555556,0,1,54,1
105879,1,0,0,11.63071739,13.01700508,9.993739507,13.01700508,34.3260274,1.139726027,3,2,0.451699874,11.83395043,11.51459485,0.47305104,0,0.5,8,0,6.2,0.265703166,1.791759469,0.086956522,0,1,46,1
230787,0,1,1,12.32386013,12.14664637,9.351536069,11.81303746,39.33972603,4.643835616,3,3,0.285621154,10.98110362,10.82077778,0.584647556,0,0.666666667,6,0,4.030136986,0.706570201,2.708050201,0.256756757,0,1,74,1
298631,1,1,0,12.2185001,13.2128346,10.24268821,13.06579514,31.18356164,7.657534247,3,1,0.459971649,12.3762718,11.53409895,0.162451107,0.071428571,0.428571429,14,2.63905733,7.734246575,0,0,0,0,2,17,0
276819,0,0,0,12.32386013,13.65358087,10.1265711,13.65358087,60.03561644,0,1,2,0.373966786,12.50945335,11.06385715,0.234189234,0,0.666666667,9,0,6.463013699,0.494696242,2.772588722,0.184,0,1,125,1
186882,1,1,0,12.10071769,13.9372865,10.3436761,13.9372865,44.93424658,4.830136986,3,2,0.710673197,12.99715497,12.06632483,0.286255231,0,0.777777778,9,0,6.945205479,0.352821375,2.397895273,0.082417582,0,1,182,1
143165,0,1,0,12.2185001,12.45901963,9.554213724,12.12541016,27.11780822,4.506849315,3,1,0.696621272,12.04192548,11.72112128,0.676949194,0,0.714285714,7,0,3.383561644,0.037740328,0.693147181,0.038461538,0,2,26,0
247827,1,1,0,11.66993776,12.98654595,10.28535986,12.98654595,31.17534247,1.150684932,1,2,0.123177995,12.28788486,11.95765039,0.28056792,0,0.6,5,0,7.967123288,1.16141319,2.48490665,0.361111111,0,1,36,1
181286,1,1,0,12.58622336,13.96479312,10.64144078,13.96479312,42.42465753,8.15890411,1,2,0.556144208,12.78759249,11.88593418,0.333416745,0,0.666666667,6,0,3.449315068,0.317454231,1.945910149,0.131868132,0,3,91,1
309254,0,1,0,11.63071739,11.64185504,8.804024902,11.40757606,66.22739726,0,1,2,0.683513346,11.11133304,9.971794355,0.19731578,0,0.538461538,13,0,2.904109589,0.693147181,3.258096538,0.107142857,0,1,28,1
252040,0,1,0,11.81303746,13.38856795,9.863030075,13.38856795,44.90136986,3.443835616,1,1,0.598006707,12.00916198,11.206013,0.605519481,0,0.6,5,0,4.043835616,0.062520357,1.609437912,0.016129032,0,3,62,0
392993,0,1,0,11.81303746,13.35347669,9.925909296,13.35347669,40.3890411,2.512328767,3,2,0.654843804,12.66188959,0,0,0,0.166666667,6,0,7.81369863,0.228841572,2.079441542,0.057142857,0,1,70,0
387418,1,1,0,12.10071769,13.56950899,10.40424769,13.42246945,53.76164384,4.479452055,1,2,0.726731203,12.61233777,12.45738457,0.459714036,0,0.5,8,0,7.791780822,0,0,0,0,2,14,1
380897,0,1,0,12.2185001,13.10325599,10.0854132,12.91164482,50.12328767,1.98630137,1,2,0.499876145,11.77586731,11.63155308,0.644734984,0,0.5,14,0,7.449315068,0.100083459,0.693147181,0.105263158,0,2,38,1
255250,0,1,2,12.32386013,13.83995046,10.86767281,13.71015115,40.7260274,2.279452055,1,4,0.124931639,12.60616669,12.35625517,0.612808237,0.111111111,0.666666667,9,2.944438979,7.939726027,0.029852963,0.693147181,0.03030303,0,2,33,1
268096,0,1,0,12.66033109,13.14695355,10.6119666,13.04656382,46.84109589,3.046575342,1,2,0.148153366,12.93682672,11.74666561,0.15921444,0,0.176470588,17,0,6.534246575,0.345745873,2.079441542,0.108695652,0,3,46,1
322530,0,0,0,13.01700508,14.80709464,11.17375359,14.62644122,52.46575342,4.139726027,1,2,0.72559628,13.3560644,13.13951445,0.45018893,0,0.5,8,0,7.210958904,0,0,0,0,2,18,0
191384,0,1,0,12.10071769,13.02695539,9.625920814,13.02695539,49.60273973,0,1,1,0.597959394,13.23145453,12.45754395,0.391958,0,0.6,5,0,7.780821918,0.223143551,2.397895273,0.083333333,0,1,120,0
350788,0,1,2,12.32386013,11.53156074,9.410706476,11.40757606,34.30136986,6.520547945,1,4,0.325761674,11.19259306,0,0,0,0,7,0,7.506849315,0.163629424,1.386294361,0.111111111,0,1,45,0
195797,0,0,0,11.70767777,12.2185001,9.597913027,12.2185001,43.63561644,4.471232877,1,2,0.67397261,12.10446563,11.82426742,0.677793389,0,1,5,0,2.230136986,0,0,0,0,2,26,1
161596,1,1,2,12.10071769,13.93329448,10.52703007,13.93329448,37.36438356,9.619178082,1,4,0.725060416,12.33148507,0,0,0,0.4,10,0,7.682191781,0.177681177,2.079441542,0.027777778,0,1,36,0
218427,0,1,0,11.30221678,13.31158276,10.08953134,13.19932627,56.09589041,0,1,1,0.369722284,11.79535431,6.139345614,0.003427778,0,0.428571429,7,0,6.506849315,1.131402111,2.708050201,0.2,0,2,20,0
415799,0,0,1,11.90834697,12.65322018,9.368966735,12.50618094,40.1260274,8.328767123,3,2,0.766873588,14.99735698,14.51790628,0.251301821,0,0.2,5,0,4.77260274,0.610909082,2.833213344,0.052631579,0,1,19,0
195549,1,1,0,12.02275659,13.01700508,9.957525826,13.01700508,33.42191781,5.498630137,1,2,0.608296734,12.64158511,12.38210237,0.339599413,0,0.4,5,0,3.608219178,0.208754814,1.386294361,0.125,0,3,56,1
206485,0,1,1,11.96718709,13.2086163,10.19020666,13.01700508,28.63013699,5.24109589,1,2,0.567642019,11.74437351,11.47973644,0.398730005,0.090909091,0.454545455,11,3.091042453,4.479452055,1.368275856,3.36729583,0.178571429,0,1,56,1
253309,0,0,0,11.63071739,12.66033109,9.774915272,12.66033109,56.6739726,0,1,1,0.157319708,11.78264034,4.259152537,0.0003875,0,0.4,5,0,4.249315068,1.541817725,4.532599493,0.038461538,1,1,52,0
392922,1,1,0,12.2185001,12.8073704,9.692828248,12.66033109,42.12876712,16.86575342,1,2,0.654611466,13.08089752,0,0,0,0.25,12,0,7.901369863,0,0,0,0,2,12,0
405341,1,0,1,12.4191699,13.89080447,10.46058589,13.71015115,52.3890411,23.69041096,1,3,0.688829676,12.59142701,11.91866864,0.272690363,0,0.25,8,0,7.936986301,0,0,0,0,2,13,1
449285,1,1,1,12.2185001,13.16404452,10.25447888,13.01700508,33.29589041,6.312328767,3,3,0.605949558,13.47002285,12.18606624,0.188740931,0,0.35,20,0,7.156164384,2.073295241,6.498282149,0.137254902,1,1,102,1
245337,1,0,0,12.10071769,13.11739305,10.93781906,13.01700508,45.96438356,5.419178082,1,2,0.519459665,11.82309616,9.485398453,0.096419861,0,0.142857143,7,0,3.673972603,0.924948795,2.197224577,0.347826087,0,1,46,1
199931,1,1,0,11.90834697,13.55452624,10.33128477,13.44227205,40.94520548,1.169863014,1,2,0.575518825,12.54008454,9.816021527,0.135733333,0,0.3,10,0,7.276712329,0.182321557,1.098612289,0.16,0,1,25,0
419247,0,1,0,11.96718709,13.53472598,10.41617644,13.42246945,45.56712329,9.539726027,1,2,0.48283711,11.12904606,0,0,0,0.285714286,7,0,6.501369863,0,0,0,0,2,20,0
215225,0,1,0,12.58622336,13.50533267,10.6691298,13.42911398,34.36712329,4.731506849,3,2,0.687417087,13.72967517,12.736062,0.206802496,0,0.588235294,17,0,4.978082192,0.572861015,2.564949357,0.133333333,0,1,75,0
147553,1,0,0,12.10071769,13.56950899,10.16471656,13.42246945,47.37808219,6.567123288,3,1,0.721343987,12.78427463,11.61790916,0.167212222,0,0.111111111,9,0,7.838356164,1.23581341,2.944438979,0.294117647,0,1,34,1
442939,0,0,1,11.63071739,13.78886982,10.26110955,13.45525923,38.84657534,14.08767123,1,3,0.472994391,10.90720373,7.378227548,0.053961749,0,0.1,10,0,7.545205479,0.167054085,1.945910149,0.03030303,0,1,33,0
262480,1,0,0,12.50618094,13.66843297,10.51061377,13.45525923,33.45479452,5.652054795,1,1,0.597333646,13.28658008,11.11416471,0.179949928,0,0.571428571,7,0,6.093150685,4.451282629,5.693732139,0.052631579,1,3,19,1
424919,1,1,0,11.93819974,13.06862921,10.53388128,12.86618256,29.65205479,2.684931507,1,2,0.473343265,12.61418794,11.80396988,0.163238242,0,0.2,5,0,5.35890411,0.223143551,1.098612289,0.166666667,0,1,12,1
215659,0,1,1,11.81303746,13.71015115,10.73825365,13.71015115,35.51506849,2.873972603,1,3,0.071818178,11.0050622,0,0,0,0,9,0,7.536986301,0.229574442,1.791759469,0.096774194,0,1,31,1
418431,0,1,0,13.01700508,14.2606623,10.67007105,14.14840569,22.18082192,1.635616438,1,1,0.525760933,13.3259587,13.24980549,0.535696633,0,0.6,5,0,3.857534247,0.032789823,0.693147181,0.033333333,0,2,30,1
241175,0,1,0,13.19932627,14.08867628,10.55977623,13.95309709,48.77808219,9.065753425,3,2,0.748290587,13.97695194,13.59416468,0.365003032,0,0.625,8,0,7.01369863,0.074107972,1.098612289,0.057692308,0,1,52,0
104852,1,1,1,12.10071769,12.97099266,10.43274722,12.76854435,44.36986301,4.939726027,1,3,0.620697363,13.2076064,10.71143555,0.0997,0,0.230769231,13,0,8.002739726,0.767758044,2.564949357,0.281690141,0,1,71,1
358768,1,0,0,11.96718709,12.10071769,9.711539812,12.10071769,33.0630137,1.383561644,1,2,0.552465186,10.94179868,10.02131503,0.142857143,0,0.428571429,7,0,6.835616438,0,0,0,0,2,12,1
218593,0,1,0,11.74404512,13.60312271,10.17420148,13.42246945,58.45479452,0,1,1,0.153314923,11.92183131,11.34837064,0.32950281,0,0.333333333,9,0,3.128767123,0,0,0,0,2,12,0
358017,0,0,1,11.63071739,14.06887366,10.54009084,13.93329448,32.67945205,4.334246575,3,3,0.398348897,12.24435132,11.02248849,0.161241195,0,0.5,8,0,3.547945205,0,0,0,0,3,14,1
178076,0,1,0,12.17303796,13.59724011,10.27517179,13.30218347,50.73972603,9.98630137,1,2,0.313075036,10.87479739,0,0,0,0,9,0,7.145205479,0,0,0,0,2,108,0
243476,0,1,3,11.96718709,11.93702258,9.616971467,11.81303746,32.89863014,3.945205479,1,5,0.186130118,12.55935055,12.32102496,0.62752529,0,0.8,5,0,2.043835616,0.253780521,1.945910149,0.111111111,0,1,45,1
195619,0,1,0,11.81303746,13.01700508,9.999683703,13.01700508,28.04931507,0.936986301,1,2,0.456030707,11.92287076,10.89651734,0.273465288,0,0.428571429,7,0,7.2,0.470003629,2.397895273,0.12,0,1,25,1
253353,0,1,0,11.63071739,13.7282857,10.19610119,13.54763242,42.16986301,5.008219178,1,2,0.098959729,11.6478966,11.25286875,0.394812092,0,0.571428571,7,0,7.679452055,0.044451763,0.693147181,0.045454545,0,2,22,1
272898,0,1,0,11.96718709,13.01700508,10.02131503,13.01700508,63.23835616,0,1,1,0.332720454,11.73124498,0,0,0,0.142857143,7,0,7.994520548,0.421213465,1.609437912,0.285714286,0,3,21,1
172743,0,0,0,12.10071769,12.55814049,9.708536579,12.32386013,66.48219178,0,1,2,0.615235419,12.20657338,10.99543183,0.17541072,0,0.125,8,0,6.504109589,0.054067221,1.098612289,0.037037037,0,1,54,0
